INTERVAL_DATETIME,REGIONID,POWER
2020-07-16,VIC1,878.64
2020-07-17,NSW1,1060.984
2020-07-17,QLD1,1766.23
2020-07-17,SA1,660.794
2020-07-17,TAS1,84.78
2020-07-17,VIC1,856.303
2020-07-18,NSW1,1170.942
2020-07-18,QLD1,1707.547
2020-07-18,SA1,293.204
2020-07-18,TAS1,27.757
2020-07-18,VIC1,697.159
2020-07-19,NSW1,1389.627
2020-07-19,QLD1,1667.572
2020-07-19,SA1,527.599
2020-07-19,TAS1,58.888
2020-07-19,VIC1,922.266
2020-07-20,NSW1,1542.571
2020-07-20,QLD1,1739.843
2020-07-20,SA1,444.252
2020-07-20,TAS1,64.627
2020-07-20,VIC1,697.196
2020-07-21,NSW1,1497.989
2020-07-21,QLD1,1402.386
2020-07-21,SA1,452.514
2020-07-21,TAS1,73.696
2020-07-21,VIC1,559.874
2020-07-22,NSW1,1259.638
2020-07-22,QLD1,746.078
2020-07-22,SA1,396.847
2020-07-22,TAS1,78.838
2020-07-22,VIC1,706.398
2020-07-23,NSW1,1423.651
2020-07-23,QLD1,741.815
2020-07-23,SA1,691.159
2020-07-23,TAS1,83.973
2020-07-23,VIC1,535.764
2020-07-24,NSW1,1381.972
2020-07-24,QLD1,1202.257
2020-07-24,SA1,688.587
2020-07-24,TAS1,70.211
2020-07-24,VIC1,1022.607
2020-07-25,NSW1,936.814
2020-07-25,QLD1,1021.17
2020-07-25,SA1,665.783
2020-07-25,TAS1,72.226
2020-07-25,VIC1,800.248
2020-07-26,NSW1,319.362
2020-07-26,QLD1,1323.766
2020-07-26,SA1,625.483
2020-07-26,TAS1,80.544
2020-07-26,VIC1,665.477
2020-07-27,NSW1,601.93
2020-07-27,QLD1,1630.813
2020-07-27,SA1,619.198
2020-07-27,TAS1,48.768
2020-07-27,VIC1,542.986
2020-07-28,NSW1,1089.875
2020-07-28,QLD1,1864.648
2020-07-28,SA1,646.597
2020-07-28,TAS1,78.638
2020-07-28,VIC1,806.33
2020-07-29,NSW1,1521.4
2020-07-29,QLD1,1864.739
2020-07-29,SA1,684.413
2020-07-29,TAS1,89.178
2020-07-29,VIC1,1047.314
2020-07-30,NSW1,1422.847
2020-07-30,QLD1,1878.893
2020-07-30,SA1,625.177
2020-07-30,TAS1,86.258
2020-07-30,VIC1,1001.49
2020-07-31,NSW1,1514.959
2020-07-31,QLD1,1811.27
2020-07-31,SA1,690.743
2020-07-31,TAS1,66.793
2020-07-31,VIC1,1125.486
2020-08-01,NSW1,1596.974
2020-08-01,QLD1,1444.656
2020-08-01,SA1,708.58
2020-08-01,TAS1,53.142
2020-08-01,VIC1,1128.697
2020-08-02,NSW1,1564.202
2020-08-02,QLD1,1660.33
2020-08-02,SA1,696.628
2020-08-02,TAS1,77.565
2020-08-02,VIC1,1115.129
2020-08-03,NSW1,1558.895
2020-08-03,QLD1,1396.86
2020-08-03,SA1,584.187
2020-08-03,TAS1,88.086
2020-08-03,VIC1,943.147
2020-08-04,NSW1,1509.492
2020-08-04,QLD1,1622.079
2020-08-04,SA1,712.918
2020-08-04,TAS1,56.85
2020-08-04,VIC1,901.555
2020-08-05,NSW1,1710.746
2020-08-05,QLD1,1857.743
2020-08-05,SA1,739.003
2020-08-05,TAS1,65.127
2020-08-05,VIC1,913.891
2020-08-06,NSW1,1647.836
2020-08-06,QLD1,1828.939
2020-08-06,SA1,522.847
2020-08-06,TAS1,89.185
2020-08-06,VIC1,827.135
2020-08-07,NSW1,208.711
2020-08-07,QLD1,1055.7
2020-08-07,SA1,289.445
2020-08-07,TAS1,94.135
2020-08-07,VIC1,339.675
2020-08-08,NSW1,786.618
2020-08-08,QLD1,1477.823
2020-08-08,SA1,361.208
2020-08-08,TAS1,89.004
2020-08-08,VIC1,598.363
2020-08-09,NSW1,988.069
2020-08-09,QLD1,1807.398
2020-08-09,SA1,515.225
2020-08-09,TAS1,97.917
2020-08-09,VIC1,836.146
2020-08-10,NSW1,1213.859
2020-08-10,QLD1,1778.776
2020-08-10,SA1,747.083
2020-08-10,TAS1,78.96
2020-08-10,VIC1,1203.57
2020-08-11,NSW1,1349.632
2020-08-11,QLD1,1881.46
2020-08-11,SA1,159.357
2020-08-11,TAS1,81.949
2020-08-11,VIC1,895.909
2020-08-12,NSW1,1105.371
2020-08-12,QLD1,1690.56
2020-08-12,SA1,549.015
2020-08-12,TAS1,43.336
2020-08-12,VIC1,756.339
2020-08-13,NSW1,1659.9
2020-08-13,QLD1,1963.577
2020-08-13,SA1,521.859
2020-08-13,TAS1,58.302
2020-08-13,VIC1,932.931
2020-08-14,NSW1,754.821
2020-08-14,QLD1,1869.821
2020-08-14,SA1,624.822
2020-08-14,TAS1,47.324
2020-08-14,VIC1,656.324
2020-08-15,NSW1,1175.059
2020-08-15,QLD1,1594.027
2020-08-15,SA1,604.521
2020-08-15,TAS1,34.535
2020-08-15,VIC1,910.401
2020-08-16,NSW1,1518.239
2020-08-16,QLD1,1906.947
2020-08-16,SA1,636.678
2020-08-16,TAS1,46.08
2020-08-16,VIC1,680.245
2020-08-17,NSW1,1678.793
2020-08-17,QLD1,2094.694
2020-08-17,SA1,407.256
2020-08-17,TAS1,80.362
2020-08-17,VIC1,945.835
2020-08-18,NSW1,1546.044
2020-08-18,QLD1,2028.95
2020-08-18,SA1,489.821
2020-08-18,TAS1,71.528
2020-08-18,VIC1,1075.446
2020-08-19,NSW1,1559.71
2020-08-19,QLD1,2087.194
2020-08-19,SA1,607.607
2020-08-19,TAS1,87.082
2020-08-19,VIC1,528.31
2020-08-20,NSW1,1705.877
2020-08-20,QLD1,2075.219
2020-08-20,SA1,606.053
2020-08-20,TAS1,96.062
2020-08-20,VIC1,943.585
2020-08-21,NSW1,1481.319
2020-08-21,QLD1,2090.296
2020-08-21,SA1,715.461
2020-08-21,TAS1,54.467
2020-08-21,VIC1,1039.419
2020-08-22,NSW1,1599.992
2020-08-22,QLD1,1992.965
2020-08-22,SA1,759.467
2020-08-22,TAS1,93.415
2020-08-22,VIC1,654.234
2020-08-23,NSW1,1729.191
2020-08-23,QLD1,2096.339
2020-08-23,SA1,737.908
2020-08-23,TAS1,73.609
2020-08-23,VIC1,872.628
2020-08-24,NSW1,1869.084
2020-08-24,QLD1,2160.56
2020-08-24,SA1,606.08
2020-08-24,TAS1,86.661
2020-08-24,VIC1,911.672
2020-08-25,NSW1,1741.797
2020-08-25,QLD1,2023.881
2020-08-25,SA1,810.534
2020-08-25,TAS1,84.771
2020-08-25,VIC1,1060.803
2020-08-26,NSW1,1903.423
2020-08-26,QLD1,1751.853
2020-08-26,SA1,837.772
2020-08-26,TAS1,80.823
2020-08-26,VIC1,1125.153
2020-08-27,NSW1,1922.615
2020-08-27,QLD1,1906.1
2020-08-27,SA1,851.151
2020-08-27,TAS1,65.948
2020-08-27,VIC1,1259.598
2020-08-28,NSW1,1963.802
2020-08-28,QLD1,2109.812
2020-08-28,SA1,856.75
2020-08-28,TAS1,93.217
2020-08-28,VIC1,1341.244
2020-08-29,NSW1,1900.342
2020-08-29,QLD1,1703.726
2020-08-29,SA1,879.009
2020-08-29,TAS1,90.933
2020-08-29,VIC1,1409.288
2020-08-30,NSW1,1868.402
2020-08-30,QLD1,1445.7
2020-08-30,SA1,629.103
2020-08-30,TAS1,71.917
2020-08-30,VIC1,1049.826
2020-08-31,NSW1,1836.926
2020-08-31,QLD1,2070.976
2020-08-31,SA1,616.757
2020-08-31,TAS1,95.289
2020-08-31,VIC1,1112.733
2020-09-01,NSW1,1622.181
2020-09-01,QLD1,2047.64
2020-09-01,SA1,854.753
2020-09-01,TAS1,82.932
2020-09-01,VIC1,1421.578
2020-09-02,NSW1,1746.836
2020-09-02,QLD1,1733.795
2020-09-02,SA1,881.699
2020-09-02,TAS1,83.373
2020-09-02,VIC1,1292.676
2020-09-03,NSW1,1783.724
2020-09-03,QLD1,1540.609
2020-09-03,SA1,833.614
2020-09-03,TAS1,75.573
2020-09-03,VIC1,1340.252
2020-09-04,NSW1,991.379
2020-09-04,QLD1,1855.691
2020-09-04,SA1,778.316
2020-09-04,TAS1,89.0
2020-09-04,VIC1,1100.778
2020-09-05,NSW1,1784.56
2020-09-05,QLD1,1937.069
2020-09-05,SA1,792.875
2020-09-05,TAS1,104.987
2020-09-05,VIC1,1156.63
2020-09-06,NSW1,1473.672
2020-09-06,QLD1,1300.284
2020-09-06,SA1,854.191
2020-09-06,TAS1,77.3
2020-09-06,VIC1,1431.086
2020-09-07,NSW1,1906.924
2020-09-07,QLD1,1779.596
2020-09-07,SA1,884.688
2020-09-07,TAS1,93.168
2020-09-07,VIC1,1453.983
2020-09-08,NSW1,1855.195
2020-09-08,QLD1,1670.706
2020-09-08,SA1,444.817
2020-09-08,TAS1,77.999
2020-09-08,VIC1,435.652
2020-09-09,NSW1,750.89
2020-09-09,QLD1,1876.471
2020-09-09,SA1,907.513
2020-09-09,TAS1,93.132
2020-09-09,VIC1,1286.338
2020-09-10,NSW1,1554.805
2020-09-10,QLD1,1139.66
2020-09-10,SA1,907.641
2020-09-10,TAS1,92.983
2020-09-10,VIC1,1418.577
2020-09-11,NSW1,1623.854
2020-09-11,QLD1,1751.193
2020-09-11,SA1,767.681
2020-09-11,TAS1,59.425
2020-09-11,VIC1,1317.629
2020-09-12,NSW1,1949.448
2020-09-12,QLD1,1901.733
2020-09-12,SA1,731.861
2020-09-12,TAS1,52.189
2020-09-12,VIC1,382.168
2020-09-13,NSW1,1460.393
2020-09-13,QLD1,1573.956
2020-09-13,SA1,923.028
2020-09-13,TAS1,114.811
2020-09-13,VIC1,1322.125
2020-09-14,NSW1,2010.245
2020-09-14,QLD1,2111.922
2020-09-14,SA1,766.198
2020-09-14,TAS1,102.285
2020-09-14,VIC1,1359.544
2020-09-15,NSW1,1792.462
2020-09-15,QLD1,2092.371
2020-09-15,SA1,915.067
2020-09-15,TAS1,97.509
2020-09-15,VIC1,1462.716
2020-09-16,NSW1,1947.469
2020-09-16,QLD1,1939.708
2020-09-16,SA1,859.893
2020-09-16,TAS1,78.588
2020-09-16,VIC1,1357.323
2020-09-17,NSW1,1897.685
2020-09-17,QLD1,2063.967
2020-09-17,SA1,486.757
2020-09-17,TAS1,108.345
2020-09-17,VIC1,659.778
2020-09-18,NSW1,952.618
2020-09-18,QLD1,1974.836
2020-09-18,SA1,760.338
2020-09-18,TAS1,119.705
2020-09-18,VIC1,855.591
2020-09-19,NSW1,1521.663
2020-09-19,QLD1,1813.215
2020-09-19,SA1,749.257
2020-09-19,TAS1,70.268
2020-09-19,VIC1,1150.256
2020-09-20,NSW1,1301.4
2020-09-20,QLD1,1806.854
2020-09-20,SA1,924.962
2020-09-20,TAS1,61.839
2020-09-20,VIC1,1171.504
2020-09-21,NSW1,1880.425
2020-09-21,QLD1,2222.233
2020-09-21,SA1,876.818
2020-09-21,TAS1,105.452
2020-09-21,VIC1,1183.167
2020-09-22,NSW1,1959.894
2020-09-22,QLD1,1926.076
2020-09-22,SA1,720.479
2020-09-22,TAS1,71.847
2020-09-22,VIC1,1152.647
2020-09-23,NSW1,1995.589
2020-09-23,QLD1,1897.361
2020-09-23,SA1,748.433
2020-09-23,TAS1,83.94
2020-09-23,VIC1,1076.05
2020-09-24,NSW1,2007.232
2020-09-24,QLD1,2266.817
2020-09-24,SA1,722.936
2020-09-24,TAS1,97.694
2020-09-24,VIC1,1024.489
2020-09-25,NSW1,1738.365
2020-09-25,QLD1,2198.176
2020-09-25,SA1,873.24
2020-09-25,TAS1,42.406
2020-09-25,VIC1,776.414
2020-09-26,NSW1,2021.296
2020-09-26,QLD1,2278.327
2020-09-26,SA1,792.114
2020-09-26,TAS1,102.164
2020-09-26,VIC1,1204.692
2020-09-27,NSW1,1898.002
2020-09-27,QLD1,2237.272
2020-09-27,SA1,722.926
2020-09-27,TAS1,107.766
2020-09-27,VIC1,1245.238
2020-09-28,NSW1,2015.702
2020-09-28,QLD1,2002.267
2020-09-28,SA1,968.98
2020-09-28,TAS1,112.748
2020-09-28,VIC1,1464.458
2020-09-29,NSW1,1885.078
2020-09-29,QLD1,1848.474
2020-09-29,SA1,401.271
2020-09-29,TAS1,102.934
2020-09-29,VIC1,1363.993
2020-09-30,NSW1,1131.736
2020-09-30,QLD1,1726.164
2020-09-30,SA1,577.206
2020-09-30,TAS1,45.86
2020-09-30,VIC1,800.885
2020-10-01,NSW1,2108.215
2020-10-01,QLD1,2271.33
2020-10-01,SA1,1008.072
2020-10-01,TAS1,112.725
2020-10-01,VIC1,1472.503
2020-10-02,NSW1,2193.808
2020-10-02,QLD1,2348.074
2020-10-02,SA1,996.981
2020-10-02,TAS1,106.547
2020-10-02,VIC1,1593.14
2020-10-03,NSW1,2185.988
2020-10-03,QLD1,2131.487
2020-10-03,SA1,515.103
2020-10-03,TAS1,80.393
2020-10-03,VIC1,1460.621
2020-10-04,NSW1,2162.393
2020-10-04,QLD1,2214.059
2020-10-04,SA1,633.302
2020-10-04,TAS1,32.123
2020-10-04,VIC1,873.914
2020-10-05,NSW1,2069.182
2020-10-05,QLD1,2109.703
2020-10-05,SA1,707.84
2020-10-05,TAS1,64.807
2020-10-05,VIC1,782.204
2020-10-06,NSW1,1205.37
2020-10-06,QLD1,1989.148
2020-10-06,SA1,974.591
2020-10-06,TAS1,117.397
2020-10-06,VIC1,673.857
2020-10-07,NSW1,1017.053
2020-10-07,QLD1,2133.25
2020-10-07,SA1,397.365
2020-10-07,TAS1,116.027
2020-10-07,VIC1,594.955
2020-10-08,NSW1,1568.691
2020-10-08,QLD1,2357.371
2020-10-08,SA1,870.994
2020-10-08,TAS1,24.783
2020-10-08,VIC1,883.662
2020-10-09,NSW1,1807.322
2020-10-09,QLD1,2327.007
2020-10-09,SA1,1015.618
2020-10-09,TAS1,84.42
2020-10-09,VIC1,897.332
2020-10-10,NSW1,2233.873
2020-10-10,QLD1,2296.37
2020-10-10,SA1,1012.558
2020-10-10,TAS1,90.232
2020-10-10,VIC1,1439.557
2020-10-11,NSW1,2168.289
2020-10-11,QLD1,2128.949
2020-10-11,SA1,991.864
2020-10-11,TAS1,91.043
2020-10-11,VIC1,1421.169
2020-10-12,NSW1,2058.605
2020-10-12,QLD1,1815.133
2020-10-12,SA1,894.267
2020-10-12,TAS1,126.101
2020-10-12,VIC1,1542.247
2020-10-13,NSW1,2145.591
2020-10-13,QLD1,2004.522
2020-10-13,SA1,983.189
2020-10-13,TAS1,129.156
2020-10-13,VIC1,1152.947
2020-10-14,NSW1,1783.361
2020-10-14,QLD1,1693.15
2020-10-14,SA1,924.075
2020-10-14,TAS1,120.627
2020-10-14,VIC1,1595.826
2020-10-15,NSW1,2209.142
2020-10-15,QLD1,2179.368
2020-10-15,SA1,403.814
2020-10-15,TAS1,47.031
2020-10-15,VIC1,475.297
2020-10-16,NSW1,1396.897
2020-10-16,QLD1,2429.206
2020-10-16,SA1,305.643
2020-10-16,TAS1,101.246
2020-10-16,VIC1,1416.321
2020-10-17,NSW1,1833.277
2020-10-17,QLD1,2337.435
2020-10-17,SA1,908.275
2020-10-17,TAS1,32.424
2020-10-17,VIC1,950.075
2020-10-18,NSW1,1388.21
2020-10-18,QLD1,2263.308
2020-10-18,SA1,929.053
2020-10-18,TAS1,109.029
2020-10-18,VIC1,1104.362
2020-10-19,NSW1,1628.247
2020-10-19,QLD1,2182.194
2020-10-19,SA1,1012.095
2020-10-19,TAS1,106.612
2020-10-19,VIC1,1005.683
2020-10-20,NSW1,1647.643
2020-10-20,QLD1,1987.508
2020-10-20,SA1,907.321
2020-10-20,TAS1,121.483
2020-10-20,VIC1,1339.368
2020-10-21,NSW1,2166.371
2020-10-21,QLD1,1967.457
2020-10-21,SA1,914.756
2020-10-21,TAS1,88.744
2020-10-21,VIC1,1361.073
2020-10-22,NSW1,2028.217
2020-10-22,QLD1,1478.162
2020-10-22,SA1,751.978
2020-10-22,TAS1,98.908
2020-10-22,VIC1,1558.699
2020-10-23,NSW1,2086.144
2020-10-23,QLD1,1906.977
2020-10-23,SA1,537.858
2020-10-23,TAS1,61.326
2020-10-23,VIC1,910.555
2020-10-24,NSW1,974.793
2020-10-24,QLD1,1095.691
2020-10-24,SA1,761.157
2020-10-24,TAS1,94.758
2020-10-24,VIC1,917.079
2020-10-25,NSW1,993.399
2020-10-25,QLD1,1749.852
2020-10-25,SA1,853.67
2020-10-25,TAS1,113.951
2020-10-25,VIC1,1362.732
2020-10-26,NSW1,1196.31
2020-10-26,QLD1,2139.318
2020-10-26,SA1,935.466
2020-10-26,TAS1,126.259
2020-10-26,VIC1,1497.812
2020-10-27,NSW1,1600.52
2020-10-27,QLD1,1192.322
2020-10-27,SA1,732.755
2020-10-27,TAS1,86.917
2020-10-27,VIC1,1265.597
2020-10-28,NSW1,1325.139
2020-10-28,QLD1,2017.898
2020-10-28,SA1,1053.214
2020-10-28,TAS1,88.85
2020-10-28,VIC1,1594.165
2020-10-29,NSW1,1748.664
2020-10-29,QLD1,2390.499
2020-10-29,SA1,786.997
2020-10-29,TAS1,104.044
2020-10-29,VIC1,1449.651
2020-10-30,NSW1,1872.194
2020-10-30,QLD1,2542.952
2020-10-30,SA1,600.99
2020-10-30,TAS1,105.633
2020-10-30,VIC1,1419.335
2020-10-31,NSW1,1633.128
2020-10-31,QLD1,2104.33
2020-10-31,SA1,576.987
2020-10-31,TAS1,127.801
2020-10-31,VIC1,878.659
2020-11-01,NSW1,1507.918
2020-11-01,QLD1,2410.14
2020-11-01,SA1,1073.738
2020-11-01,TAS1,113.229
2020-11-01,VIC1,1696.576
2020-11-02,NSW1,1853.816
2020-11-02,QLD1,2086.291
2020-11-02,SA1,1067.041
2020-11-02,TAS1,130.716
2020-11-02,VIC1,1752.517
2020-11-03,NSW1,2267.468
2020-11-03,QLD1,2356.307
2020-11-03,SA1,1030.049
2020-11-03,TAS1,119.684
2020-11-03,VIC1,1740.2
2020-11-04,NSW1,2296.551
2020-11-04,QLD1,2399.765
2020-11-04,SA1,802.146
2020-11-04,TAS1,119.915
2020-11-04,VIC1,411.816
2020-11-05,NSW1,986.863
2020-11-05,QLD1,2492.317
2020-11-05,SA1,759.076
2020-11-05,TAS1,111.195
2020-11-05,VIC1,1372.123
2020-11-06,NSW1,2170.366
2020-11-06,QLD1,2565.377
2020-11-06,SA1,1050.652
2020-11-06,TAS1,87.872
2020-11-06,VIC1,1129.372
2020-11-07,NSW1,2022.412
2020-11-07,QLD1,2005.471
2020-11-07,SA1,1078.841
2020-11-07,TAS1,103.381
2020-11-07,VIC1,1459.4
2020-11-08,NSW1,1979.141
2020-11-08,QLD1,1309.057
2020-11-08,SA1,1092.582
2020-11-08,TAS1,134.525
2020-11-08,VIC1,1759.694
2020-11-09,NSW1,2024.56
2020-11-09,QLD1,2064.931
2020-11-09,SA1,981.318
2020-11-09,TAS1,127.086
2020-11-09,VIC1,1737.869
2020-11-10,NSW1,2319.168
2020-11-10,QLD1,2110.4
2020-11-10,SA1,873.077
2020-11-10,TAS1,127.582
2020-11-10,VIC1,1767.953
2020-11-11,NSW1,2293.045
2020-11-11,QLD1,2363.118
2020-11-11,SA1,1093.096
2020-11-11,TAS1,126.381
2020-11-11,VIC1,658.815
2020-11-12,NSW1,1713.745
2020-11-12,QLD1,2345.488
2020-11-12,SA1,546.623
2020-11-12,TAS1,90.749
2020-11-12,VIC1,1263.104
2020-11-13,NSW1,1855.971
2020-11-13,QLD1,2004.529
2020-11-13,SA1,812.5
2020-11-13,TAS1,99.59
2020-11-13,VIC1,1158.702
2020-11-14,NSW1,2306.97
2020-11-14,QLD1,2391.081
2020-11-14,SA1,1057.213
2020-11-14,TAS1,100.606
2020-11-14,VIC1,1451.332
2020-11-15,NSW1,2321.011
2020-11-15,QLD1,2415.603
2020-11-15,SA1,868.429
2020-11-15,TAS1,68.574
2020-11-15,VIC1,1277.148
2020-11-16,NSW1,2026.8
2020-11-16,QLD1,2424.673
2020-11-16,SA1,1100.859
2020-11-16,TAS1,103.379
2020-11-16,VIC1,1716.733
2020-11-17,NSW1,1994.497
2020-11-17,QLD1,2274.717
2020-11-17,SA1,1087.743
2020-11-17,TAS1,122.756
2020-11-17,VIC1,1412.638
2020-11-18,NSW1,2068.092
2020-11-18,QLD1,2139.754
2020-11-18,SA1,1044.893
2020-11-18,TAS1,123.548
2020-11-18,VIC1,1709.188
2020-11-19,NSW1,2278.508
2020-11-19,QLD1,2365.461
2020-11-19,SA1,1055.379
2020-11-19,TAS1,88.374
2020-11-19,VIC1,1636.978
2020-11-20,NSW1,2260.276
2020-11-20,QLD1,2508.097
2020-11-20,SA1,1035.904
2020-11-20,TAS1,127.539
2020-11-20,VIC1,1711.185
2020-11-21,NSW1,2113.981
2020-11-21,QLD1,2397.504
2020-11-21,SA1,699.872
2020-11-21,TAS1,131.115
2020-11-21,VIC1,1395.325
2020-11-22,NSW1,1658.423
2020-11-22,QLD1,2441.265
2020-11-22,SA1,491.984
2020-11-22,TAS1,70.738
2020-11-22,VIC1,1344.648
2020-11-23,NSW1,1023.483
2020-11-23,QLD1,2538.303
2020-11-23,SA1,1056.131
2020-11-23,TAS1,115.03
2020-11-23,VIC1,1211.711
2020-11-24,NSW1,2018.819
2020-11-24,QLD1,2489.634
2020-11-24,SA1,1094.961
2020-11-24,TAS1,94.438
2020-11-24,VIC1,1288.832
2020-11-25,NSW1,2005.693
2020-11-25,QLD1,1511.917
2020-11-25,SA1,1074.978
2020-11-25,TAS1,83.395
2020-11-25,VIC1,1756.262
2020-11-26,NSW1,2293.66
2020-11-26,QLD1,2364.521
2020-11-26,SA1,1010.112
2020-11-26,TAS1,128.693
2020-11-26,VIC1,1584.643
2020-11-27,NSW1,2344.44
2020-11-27,QLD1,2171.455
2020-11-27,SA1,1047.304
2020-11-27,TAS1,115.482
2020-11-27,VIC1,1638.288
2020-11-28,NSW1,2171.279
2020-11-28,QLD1,2401.909
2020-11-28,SA1,899.34
2020-11-28,TAS1,70.798
2020-11-28,VIC1,713.748
2020-11-29,NSW1,2159.938
2020-11-29,QLD1,2403.469
2020-11-29,SA1,1043.737
2020-11-29,TAS1,107.155
2020-11-29,VIC1,1311.665
2020-11-30,NSW1,1632.1
2020-11-30,QLD1,2386.396
2020-11-30,SA1,1086.669
2020-11-30,TAS1,126.391
2020-11-30,VIC1,1773.249
2020-12-01,NSW1,2271.216
2020-12-01,QLD1,2330.405
2020-12-01,SA1,1025.586
2020-12-01,TAS1,73.735
2020-12-01,VIC1,770.871
2020-12-02,NSW1,1627.217
2020-12-02,QLD1,2396.646
2020-12-02,SA1,1081.601
2020-12-02,TAS1,127.329
2020-12-02,VIC1,1508.668
2020-12-03,NSW1,1097.672
2020-12-03,QLD1,2149.177
2020-12-03,SA1,1095.626
2020-12-03,TAS1,89.905
2020-12-03,VIC1,1780.292
2020-12-04,NSW1,2318.527
2020-12-04,QLD1,2163.525
2020-12-04,SA1,1068.36
2020-12-04,TAS1,97.016
2020-12-04,VIC1,1756.686
2020-12-05,NSW1,1368.919
2020-12-05,QLD1,2411.189
2020-12-05,SA1,871.266
2020-12-05,TAS1,59.428
2020-12-05,VIC1,789.366
2020-12-06,NSW1,2211.362
2020-12-06,QLD1,2323.753
2020-12-06,SA1,903.914
2020-12-06,TAS1,114.532
2020-12-06,VIC1,1232.403
2020-12-07,NSW1,1978.361
2020-12-07,QLD1,1630.77
2020-12-07,SA1,849.837
2020-12-07,TAS1,98.757
2020-12-07,VIC1,1176.633
2020-12-08,NSW1,2201.326
2020-12-08,QLD1,1798.678
2020-12-08,SA1,1055.193
2020-12-08,TAS1,107.229
2020-12-08,VIC1,1121.631
2020-12-09,NSW1,2504.109
2020-12-09,QLD1,2185.009
2020-12-09,SA1,1144.166
2020-12-09,TAS1,121.292
2020-12-09,VIC1,1735.201
2020-12-10,NSW1,2347.187
2020-12-10,QLD1,2433.078
2020-12-10,SA1,1152.309
2020-12-10,TAS1,123.26
2020-12-10,VIC1,1766.346
2020-12-11,NSW1,1656.532
2020-12-11,QLD1,1198.308
2020-12-11,SA1,1124.983
2020-12-11,TAS1,136.378
2020-12-11,VIC1,1865.325
2020-12-12,NSW1,1839.382
2020-12-12,QLD1,1865.573
2020-12-12,SA1,967.391
2020-12-12,TAS1,137.836
2020-12-12,VIC1,1780.89
2020-12-13,NSW1,1866.76
2020-12-13,QLD1,1000.998
2020-12-13,SA1,556.409
2020-12-13,TAS1,126.745
2020-12-13,VIC1,1681.028
2020-12-14,NSW1,1545.595
2020-12-14,QLD1,1258.8
2020-12-14,SA1,788.275
2020-12-14,TAS1,136.605
2020-12-14,VIC1,1784.57
2020-12-15,NSW1,1392.922
2020-12-15,QLD1,2152.614
2020-12-15,SA1,1075.112
2020-12-15,TAS1,117.142
2020-12-15,VIC1,1615.003
2020-12-16,NSW1,1792.293
2020-12-16,QLD1,2124.601
2020-12-16,SA1,1037.84
2020-12-16,TAS1,77.021
2020-12-16,VIC1,1220.958
2020-12-17,NSW1,1973.314
2020-12-17,QLD1,1630.512
2020-12-17,SA1,871.01
2020-12-17,TAS1,69.383
2020-12-17,VIC1,1460.781
2020-12-18,NSW1,1599.081
2020-12-18,QLD1,2118.049
2020-12-18,SA1,1131.461
2020-12-18,TAS1,94.47
2020-12-18,VIC1,1454.551
2020-12-19,NSW1,1112.379
2020-12-19,QLD1,2242.305
2020-12-19,SA1,1121.389
2020-12-19,TAS1,103.922
2020-12-19,VIC1,1441.198
2020-12-20,NSW1,1496.613
2020-12-20,QLD1,2399.913
2020-12-20,SA1,1112.632
2020-12-20,TAS1,80.824
2020-12-20,VIC1,1664.232
2020-12-21,NSW1,972.682
2020-12-21,QLD1,2264.935
2020-12-21,SA1,888.638
2020-12-21,TAS1,89.602
2020-12-21,VIC1,874.342
2020-12-22,NSW1,1622.361
2020-12-22,QLD1,1948.602
2020-12-22,SA1,1028.27
2020-12-22,TAS1,46.502
2020-12-22,VIC1,946.939
2020-12-23,NSW1,2207.282
2020-12-23,QLD1,2458.033
2020-12-23,SA1,1125.322
2020-12-23,TAS1,109.2
2020-12-23,VIC1,1401.039
2020-12-24,NSW1,2164.085
2020-12-24,QLD1,1817.15
2020-12-24,SA1,1098.567
2020-12-24,TAS1,100.354
2020-12-24,VIC1,1527.195
2020-12-25,NSW1,1584.023
2020-12-25,QLD1,1594.865
2020-12-25,SA1,1115.296
2020-12-25,TAS1,127.466
2020-12-25,VIC1,1662.151
2020-12-26,NSW1,1792.915
2020-12-26,QLD1,1936.725
2020-12-26,SA1,1098.851
2020-12-26,TAS1,90.289
2020-12-26,VIC1,1781.577
2020-12-27,NSW1,2429.353
2020-12-27,QLD1,2141.18
2020-12-27,SA1,591.429
2020-12-27,TAS1,66.419
2020-12-27,VIC1,771.395
2020-12-28,NSW1,1969.448
2020-12-28,QLD1,2385.859
2020-12-28,SA1,1050.19
2020-12-28,TAS1,117.069
2020-12-28,VIC1,1579.506
2020-12-29,NSW1,1110.712
2020-12-29,QLD1,1872.935
2020-12-29,SA1,1137.51
2020-12-29,TAS1,93.478
2020-12-29,VIC1,1708.287
2020-12-30,NSW1,1518.873
2020-12-30,QLD1,920.158
2020-12-30,SA1,1021.689
2020-12-30,TAS1,126.813
2020-12-30,VIC1,1688.416
2020-12-31,NSW1,1387.713
2020-12-31,QLD1,1859.239
2020-12-31,SA1,1133.229
2020-12-31,TAS1,88.552
2020-12-31,VIC1,1026.397
2021-01-01,NSW1,1125.098
2021-01-01,QLD1,1815.952
2021-01-01,SA1,1091.233
2021-01-01,TAS1,85.238
2021-01-01,VIC1,1517.251
2021-01-02,NSW1,1222.2
2021-01-02,QLD1,2036.608
2021-01-02,SA1,1114.844
2021-01-02,TAS1,106.3
2021-01-02,VIC1,1112.143
2021-01-03,NSW1,1728.683
2021-01-03,QLD1,2023.156
